Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen801
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen801
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen801:118761] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1612556763.492658] [lassen801:118761:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen801:118761] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen801:118761] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.1, s0 -7.0, kappa 0.5
Time step estimate 4.2819136230110855e-07

Viscous timestep estimate 2.856253464975275e-07

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:330: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-1 elements: 4482
Num global elements: 4482
Timestep:        2.5e-07
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=2.5e-07 cfl=1.0
------- errors=0.00165, 793, 1.13, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=8.4734 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=844.125
step.max=765 | t_sim.max=0.00019125 | t_step.max=1.1003 | min_pressure=91.83 | max_pressure=473.971 | min_temperature=284.143 | max_temperature=457.847 | memory_usage.max=2114.19
step.max=766 | t_sim.max=0.0001915 | t_step.max=1.09943 | min_pressure=91.9156 | max_pressure=473.96 | min_temperature=282.248 | max_temperature=457.844 | memory_usage.max=2116.12
step.max=767 | t_sim.max=0.00019175 | t_step.max=1.09941 | min_pressure=93.0461 | max_pressure=473.949 | min_temperature=281.471 | max_temperature=457.842 | memory_usage.max=2116.12
step.max=768 | t_sim.max=0.000192 | t_step.max=1.10536 | min_pressure=95.6556 | max_pressure=473.938 | min_temperature=282.529 | max_temperature=457.839 | memory_usage.max=2116.12
step.max=769 | t_sim.max=0.00019225 | t_step.max=1.09902 | min_pressure=95.0142 | max_pressure=473.927 | min_temperature=286.096 | max_temperature=457.837 | memory_usage.max=2121.12
step.max=770 | t_sim.max=0.0001925 | t_step.max=1.09923 | min_pressure=93.8864 | max_pressure=473.916 | min_temperature=290.089 | max_temperature=457.835 | memory_usage.max=2121.56
step.max=771 | t_sim.max=0.00019275 | t_step.max=1.09955 | min_pressure=92.8319 | max_pressure=473.905 | min_temperature=287.707 | max_temperature=457.832 | memory_usage.max=2121.56
step.max=772 | t_sim.max=0.000193 | t_step.max=1.09964 | min_pressure=92.0346 | max_pressure=473.894 | min_temperature=285.23 | max_temperature=457.83 | memory_usage.max=2124.62
step.max=773 | t_sim.max=0.00019325 | t_step.max=1.09925 | min_pressure=91.7596 | max_pressure=473.883 | min_temperature=283.025 | max_temperature=457.827 | memory_usage.max=2124.62
step.max=774 | t_sim.max=0.0001935 | t_step.max=1.10073 | min_pressure=92.3475 | max_pressure=473.872 | min_temperature=281.636 | max_temperature=457.825 | memory_usage.max=2128.69
step.max=775 | t_sim.max=0.00019375 | t_step.max=1.0993 | min_pressure=94.2015 | max_pressure=473.86 | min_temperature=281.734 | max_temperature=457.822 | memory_usage.max=2128.69
step.max=776 | t_sim.max=0.000194 | t_step.max=1.09948 | min_pressure=95.5292 | max_pressure=473.849 | min_temperature=284.065 | max_temperature=457.82 | memory_usage.max=2128.69
step.max=777 | t_sim.max=0.00019425 | t_step.max=1.09895 | min_pressure=94.4112 | max_pressure=473.838 | min_temperature=289.088 | max_temperature=457.818 | memory_usage.max=2132.44
step.max=778 | t_sim.max=0.0001945 | t_step.max=1.09898 | min_pressure=93.302 | max_pressure=473.827 | min_temperature=288.846 | max_temperature=457.815 | memory_usage.max=2132.44
step.max=779 | t_sim.max=0.00019475 | t_step.max=1.09979 | min_pressure=92.3549 | max_pressure=473.816 | min_temperature=286.377 | max_temperature=457.813 | memory_usage.max=2136.56
step.max=780 | t_sim.max=0.000195 | t_step.max=1.10113 | min_pressure=91.7947 | max_pressure=473.804 | min_temperature=283.983 | max_temperature=457.81 | memory_usage.max=2136.56
step.max=781 | t_sim.max=0.00019525 | t_step.max=1.10008 | min_pressure=91.9293 | max_pressure=473.793 | min_temperature=282.13 | max_temperature=457.808 | memory_usage.max=2139.81
step.max=782 | t_sim.max=0.0001955 | t_step.max=1.09983 | min_pressure=93.1344 | max_pressure=473.782 | min_temperature=281.439 | max_temperature=457.805 | memory_usage.max=2139.81
step.max=783 | t_sim.max=0.00019575 | t_step.max=1.09967 | min_pressure=95.8501 | max_pressure=473.771 | min_temperature=282.632 | max_temperature=457.803 | memory_usage.max=2142.56
step.max=784 | t_sim.max=0.000196 | t_step.max=1.09859 | min_pressure=94.9388 | max_pressure=473.759 | min_temperature=286.367 | max_temperature=457.8 | memory_usage.max=2142.56
step.max=785 | t_sim.max=0.00019625 | t_step.max=1.09908 | min_pressure=93.8086 | max_pressure=473.748 | min_temperature=289.939 | max_temperature=457.798 | memory_usage.max=2142.56
step.max=786 | t_sim.max=0.0001965 | t_step.max=1.0995 | min_pressure=92.7609 | max_pressure=473.737 | min_temperature=287.539 | max_temperature=457.796 | memory_usage.max=2146.56
step.max=787 | t_sim.max=0.00019675 | t_step.max=1.09953 | min_pressure=91.9841 | max_pressure=473.725 | min_temperature=285.06 | max_temperature=457.793 | memory_usage.max=2146.56
step.max=788 | t_sim.max=0.000197 | t_step.max=1.09955 | min_pressure=91.7487 | max_pressure=473.714 | min_temperature=282.882 | max_temperature=457.791 | memory_usage.max=2150.31
step.max=789 | t_sim.max=0.00019725 | t_step.max=1.09952 | min_pressure=92.4005 | max_pressure=473.703 | min_temperature=281.559 | max_temperature=457.788 | memory_usage.max=2150.31
step.max=790 | t_sim.max=0.0001975 | t_step.max=1.09942 | min_pressure=94.3471 | max_pressure=473.692 | min_temperature=281.771 | max_temperature=457.786 | memory_usage.max=2150.31
step.max=791 | t_sim.max=0.00019775 | t_step.max=1.09892 | min_pressure=95.4556 | max_pressure=473.68 | min_temperature=284.262 | max_temperature=457.783 | memory_usage.max=2154.44
step.max=792 | t_sim.max=0.000198 | t_step.max=1.09904 | min_pressure=94.3325 | max_pressure=473.669 | min_temperature=289.465 | max_temperature=457.781 | memory_usage.max=2154.44
step.max=793 | t_sim.max=0.00019825 | t_step.max=1.09869 | min_pressure=93.2257 | max_pressure=473.658 | min_temperature=288.683 | max_temperature=457.778 | memory_usage.max=2158.38
step.max=794 | t_sim.max=0.0001985 | t_step.max=1.09938 | min_pressure=92.2924 | max_pressure=473.646 | min_temperature=286.203 | max_temperature=457.776 | memory_usage.max=2158.38
step.max=795 | t_sim.max=0.00019875 | t_step.max=1.09961 | min_pressure=91.7632 | max_pressure=473.635 | min_temperature=283.821 | max_temperature=457.773 | memory_usage.max=2158.38
step.max=796 | t_sim.max=0.000199 | t_step.max=1.09888 | min_pressure=91.9512 | max_pressure=473.624 | min_temperature=282.016 | max_temperature=457.771 | memory_usage.max=2162.38
step.max=797 | t_sim.max=0.00019925 | t_step.max=1.09891 | min_pressure=93.2365 | max_pressure=473.612 | min_temperature=281.418 | max_temperature=457.768 | memory_usage.max=2162.38
step.max=798 | t_sim.max=0.0001995 | t_step.max=1.09938 | min_pressure=95.9554 | max_pressure=473.601 | min_temperature=282.756 | max_temperature=457.766 | memory_usage.max=2162.38
step.max=799 | t_sim.max=0.00019975 | t_step.max=1.0987 | min_pressure=94.8606 | max_pressure=473.59 | min_temperature=286.667 | max_temperature=457.764 | memory_usage.max=2166.5
step.max=800 | t_sim.max=0.0002 | t_step.max=1.21575 | min_pressure=93.7289 | max_pressure=473.579 | min_temperature=289.782 | max_temperature=457.761 | memory_usage.max=2166.5
step.max=801 | t_sim.max=0.00020025 | t_step.max=1.09914 | min_pressure=92.6895 | max_pressure=473.567 | min_temperature=287.365 | max_temperature=457.759 | memory_usage.max=2175.38
step.max=802 | t_sim.max=0.0002005 | t_step.max=1.0991 | min_pressure=91.9357 | max_pressure=473.556 | min_temperature=284.887 | max_temperature=457.756 | memory_usage.max=2175.38
step.max=803 | t_sim.max=0.00020075 | t_step.max=1.09929 | min_pressure=91.7437 | max_pressure=473.545 | min_temperature=282.739 | max_temperature=457.754 | memory_usage.max=2175.38
step.max=804 | t_sim.max=0.000201 | t_step.max=1.09911 | min_pressure=92.4644 | max_pressure=473.533 | min_temperature=281.489 | max_temperature=457.751 | memory_usage.max=2175.38
step.max=805 | t_sim.max=0.00020125 | t_step.max=1.09913 | min_pressure=94.5099 | max_pressure=473.522 | min_temperature=281.824 | max_temperature=457.749 | memory_usage.max=2179.5
step.max=806 | t_sim.max=0.0002015 | t_step.max=1.09881 | min_pressure=95.3793 | max_pressure=473.511 | min_temperature=284.484 | max_temperature=457.746 | memory_usage.max=2179.5
step.max=807 | t_sim.max=0.00020175 | t_step.max=1.09884 | min_pressure=94.2516 | max_pressure=473.499 | min_temperature=289.875 | max_temperature=457.744 | memory_usage.max=2182.5
step.max=808 | t_sim.max=0.000202 | t_step.max=1.09896 | min_pressure=93.1481 | max_pressure=473.488 | min_temperature=288.513 | max_temperature=457.741 | memory_usage.max=2182.5
step.max=809 | t_sim.max=0.00020225 | t_step.max=1.1149 | min_pressure=92.2308 | max_pressure=473.477 | min_temperature=286.023 | max_temperature=457.739 | memory_usage.max=2182.5
step.max=810 | t_sim.max=0.0002025 | t_step.max=1.10665 | min_pressure=91.7357 | max_pressure=473.466 | min_temperature=283.658 | max_temperature=457.737 | memory_usage.max=2186.31
step.max=811 | t_sim.max=0.00020275 | t_step.max=1.09916 | min_pressure=91.9813 | max_pressure=473.454 | min_temperature=281.907 | max_temperature=457.734 | memory_usage.max=2189
step.max=812 | t_sim.max=0.000203 | t_step.max=1.09914 | min_pressure=93.3523 | max_pressure=473.443 | min_temperature=281.409 | max_temperature=457.732 | memory_usage.max=2190.25
step.max=813 | t_sim.max=0.00020325 | t_step.max=1.09883 | min_pressure=95.8817 | max_pressure=473.432 | min_temperature=282.902 | max_temperature=457.729 | memory_usage.max=2190.25
step.max=814 | t_sim.max=0.0002035 | t_step.max=1.09925 | min_pressure=94.7798 | max_pressure=473.42 | min_temperature=286.998 | max_temperature=457.727 | memory_usage.max=2191
step.max=815 | t_sim.max=0.00020375 | t_step.max=1.09887 | min_pressure=93.6475 | max_pressure=473.409 | min_temperature=289.619 | max_temperature=457.724 | memory_usage.max=2191
step.max=816 | t_sim.max=0.000204 | t_step.max=1.10209 | min_pressure=92.6178 | max_pressure=473.398 | min_temperature=287.185 | max_temperature=457.722 | memory_usage.max=2191
step.max=817 | t_sim.max=0.00020425 | t_step.max=1.09986 | min_pressure=91.8896 | max_pressure=473.387 | min_temperature=284.71 | max_temperature=457.719 | memory_usage.max=2195.12
step.max=818 | t_sim.max=0.0002045 | t_step.max=1.09988 | min_pressure=91.7447 | max_pressure=473.375 | min_temperature=282.598 | max_temperature=457.717 | memory_usage.max=2195.12
step.max=819 | t_sim.max=0.00020475 | t_step.max=1.09907 | min_pressure=92.5391 | max_pressure=473.364 | min_temperature=281.428 | max_temperature=457.714 | memory_usage.max=2198.44
step.max=820 | t_sim.max=0.000205 | t_step.max=1.09948 | min_pressure=94.6894 | max_pressure=473.353 | min_temperature=281.893 | max_temperature=457.712 | memory_usage.max=2198.44
step.max=821 | t_sim.max=0.00020525 | t_step.max=1.09923 | min_pressure=95.3004 | max_pressure=473.342 | min_temperature=284.732 | max_temperature=457.709 | memory_usage.max=2198.44
step.max=822 | t_sim.max=0.0002055 | t_step.max=1.10013 | min_pressure=94.1686 | max_pressure=473.33 | min_temperature=290.316 | max_temperature=457.707 | memory_usage.max=2202.56
step.max=823 | t_sim.max=0.00020575 | t_step.max=1.09949 | min_pressure=93.0697 | max_pressure=473.319 | min_temperature=288.337 | max_temperature=457.705 | memory_usage.max=2205
step.max=824 | t_sim.max=0.000206 | t_step.max=1.09944 | min_pressure=92.1701 | max_pressure=473.308 | min_temperature=285.84 | max_temperature=457.702 | memory_usage.max=2205.38
step.max=825 | t_sim.max=0.00020625 | t_step.max=1.09957 | min_pressure=91.7122 | max_pressure=473.296 | min_temperature=283.494 | max_temperature=457.7 | memory_usage.max=2205.38
step.max=826 | t_sim.max=0.0002065 | t_step.max=1.0991 | min_pressure=92.0197 | max_pressure=473.285 | min_temperature=281.802 | max_temperature=457.697 | memory_usage.max=2208.69
step.max=827 | t_sim.max=0.00020675 | t_step.max=1.09877 | min_pressure=93.4817 | max_pressure=473.274 | min_temperature=281.411 | max_temperature=457.695 | memory_usage.max=2208.69
step.max=828 | t_sim.max=0.000207 | t_step.max=1.09939 | min_pressure=95.8052 | max_pressure=473.263 | min_temperature=283.069 | max_temperature=457.692 | memory_usage.max=2212.62
step.max=829 | t_sim.max=0.00020725 | t_step.max=1.09991 | min_pressure=94.6967 | max_pressure=473.251 | min_temperature=287.357 | max_temperature=457.69 | memory_usage.max=2212.62
step.max=830 | t_sim.max=0.0002075 | t_step.max=1.09915 | min_pressure=93.5646 | max_pressure=473.24 | min_temperature=289.45 | max_temperature=457.687 | memory_usage.max=2212.62
step.max=831 | t_sim.max=0.00020775 | t_step.max=1.09886 | min_pressure=92.5462 | max_pressure=473.229 | min_temperature=287 | max_temperature=457.685 | memory_usage.max=2216.38
step.max=832 | t_sim.max=0.000208 | t_step.max=1.09996 | min_pressure=91.846 | max_pressure=473.218 | min_temperature=284.53 | max_temperature=457.683 | memory_usage.max=2216.38
step.max=833 | t_sim.max=0.00020825 | t_step.max=1.09942 | min_pressure=91.7517 | max_pressure=473.207 | min_temperature=282.459 | max_temperature=457.68 | memory_usage.max=2220.44
step.max=834 | t_sim.max=0.0002085 | t_step.max=1.09969 | min_pressure=92.6246 | max_pressure=473.195 | min_temperature=281.375 | max_temperature=457.678 | memory_usage.max=2220.44
step.max=835 | t_sim.max=0.00020875 | t_step.max=1.09948 | min_pressure=94.8856 | max_pressure=473.184 | min_temperature=281.979 | max_temperature=457.675 | memory_usage.max=2220.44
step.max=836 | t_sim.max=0.000209 | t_step.max=1.09885 | min_pressure=95.219 | max_pressure=473.173 | min_temperature=285.005 | max_temperature=457.673 | memory_usage.max=2224.25
step.max=837 | t_sim.max=0.00020925 | t_step.max=1.09869 | min_pressure=94.0837 | max_pressure=473.162 | min_temperature=290.507 | max_temperature=457.67 | memory_usage.max=2224.25
step.max=838 | t_sim.max=0.0002095 | t_step.max=1.09815 | min_pressure=92.9906 | max_pressure=473.15 | min_temperature=288.155 | max_temperature=457.668 | memory_usage.max=2224.25
step.max=839 | t_sim.max=0.00020975 | t_step.max=1.09925 | min_pressure=92.1108 | max_pressure=473.139 | min_temperature=285.652 | max_temperature=457.665 | memory_usage.max=2228.38
step.max=840 | t_sim.max=0.00021 | t_step.max=1.09927 | min_pressure=91.693 | max_pressure=473.128 | min_temperature=283.329 | max_temperature=457.663 | memory_usage.max=2228.38
step.max=841 | t_sim.max=0.00021025 | t_step.max=1.09878 | min_pressure=92.0667 | max_pressure=473.117 | min_temperature=281.702 | max_temperature=457.661 | memory_usage.max=2232.5
step.max=842 | t_sim.max=0.0002105 | t_step.max=1.09922 | min_pressure=93.6248 | max_pressure=473.105 | min_temperature=281.427 | max_temperature=457.658 | memory_usage.max=2232.5
step.max=843 | t_sim.max=0.00021075 | t_step.max=1.09888 | min_pressure=95.7262 | max_pressure=473.094 | min_temperature=283.257 | max_temperature=457.656 | memory_usage.max=2232.5
step.max=844 | t_sim.max=0.000211 | t_step.max=1.09875 | min_pressure=94.6114 | max_pressure=473.083 | min_temperature=287.744 | max_temperature=457.653 | memory_usage.max=2236.62
step.max=845 | t_sim.max=0.00021125 | t_step.max=1.09918 | min_pressure=93.4803 | max_pressure=473.072 | min_temperature=289.275 | max_temperature=457.651 | memory_usage.max=2236.62
step.max=846 | t_sim.max=0.0002115 | t_step.max=1.09987 | min_pressure=92.4748 | max_pressure=473.061 | min_temperature=286.81 | max_temperature=457.648 | memory_usage.max=2236.62
step.max=847 | t_sim.max=0.00021175 | t_step.max=1.09932 | min_pressure=91.8051 | max_pressure=473.049 | min_temperature=284.349 | max_temperature=457.646 | memory_usage.max=2240.75
step.max=848 | t_sim.max=0.000212 | t_step.max=1.09917 | min_pressure=91.7652 | max_pressure=473.038 | min_temperature=282.322 | max_temperature=457.643 | memory_usage.max=2240.75
step.max=849 | t_sim.max=0.00021225 | t_step.max=1.09841 | min_pressure=92.7212 | max_pressure=473.027 | min_temperature=281.331 | max_temperature=457.641 | memory_usage.max=2244.38
step.max=850 | t_sim.max=0.0002125 | t_step.max=1.21557 | min_pressure=95.0993 | max_pressure=473.016 | min_temperature=282.084 | max_temperature=457.639 | memory_usage.max=2244.38
step.max=851 | t_sim.max=0.00021275 | t_step.max=1.09811 | min_pressure=95.1354 | max_pressure=473.005 | min_temperature=285.303 | max_temperature=457.636 | memory_usage.max=2253.62
step.max=852 | t_sim.max=0.000213 | t_step.max=1.10482 | min_pressure=93.9971 | max_pressure=472.994 | min_temperature=290.341 | max_temperature=457.634 | memory_usage.max=2253.62
step.max=853 | t_sim.max=0.00021325 | t_step.max=1.09962 | min_pressure=92.9109 | max_pressure=472.982 | min_temperature=287.968 | max_temperature=457.631 | memory_usage.max=2254.88
step.max=854 | t_sim.max=0.0002135 | t_step.max=1.09968 | min_pressure=92.0529 | max_pressure=472.971 | min_temperature=285.461 | max_temperature=457.629 | memory_usage.max=2255.44
step.max=855 | t_sim.max=0.00021375 | t_step.max=1.09922 | min_pressure=91.6785 | max_pressure=472.96 | min_temperature=283.165 | max_temperature=457.626 | memory_usage.max=2255.44
step.max=856 | t_sim.max=0.000214 | t_step.max=1.11558 | min_pressure=92.1224 | max_pressure=472.949 | min_temperature=281.609 | max_temperature=457.624 | memory_usage.max=2258.81
step.max=857 | t_sim.max=0.00021425 | t_step.max=1.09946 | min_pressure=93.7825 | max_pressure=472.938 | min_temperature=281.457 | max_temperature=457.622 | memory_usage.max=2259.25
step.max=858 | t_sim.max=0.0002145 | t_step.max=1.10123 | min_pressure=95.6449 | max_pressure=472.927 | min_temperature=283.467 | max_temperature=457.619 | memory_usage.max=2261.88
step.max=859 | t_sim.max=0.00021475 | t_step.max=1.09916 | min_pressure=94.5241 | max_pressure=472.917 | min_temperature=288.16 | max_temperature=457.617 | memory_usage.max=2261.88
step.max=860 | t_sim.max=0.000215 | t_step.max=1.09887 | min_pressure=93.3949 | max_pressure=472.911 | min_temperature=289.095 | max_temperature=457.616 | memory_usage.max=2264.38
step.max=861 | t_sim.max=0.00021525 | t_step.max=1.09911 | min_pressure=92.4039 | max_pressure=472.904 | min_temperature=286.616 | max_temperature=457.614 | memory_usage.max=2264.38
step.max=862 | t_sim.max=0.0002155 | t_step.max=1.09901 | min_pressure=91.7674 | max_pressure=472.897 | min_temperature=284.165 | max_temperature=457.613 | memory_usage.max=2264.38
step.max=863 | t_sim.max=0.00021575 | t_step.max=1.09916 | min_pressure=91.7854 | max_pressure=472.89 | min_temperature=282.189 | max_temperature=457.611 | memory_usage.max=2268.44
step.max=864 | t_sim.max=0.000216 | t_step.max=1.09962 | min_pressure=92.8293 | max_pressure=472.883 | min_temperature=281.298 | max_temperature=457.61 | memory_usage.max=2268.44
step.max=865 | t_sim.max=0.00021625 | t_step.max=1.09969 | min_pressure=95.3308 | max_pressure=472.876 | min_temperature=282.207 | max_temperature=457.608 | memory_usage.max=2270.25
step.max=866 | t_sim.max=0.0002165 | t_step.max=1.09897 | min_pressure=95.0494 | max_pressure=472.869 | min_temperature=285.627 | max_temperature=457.607 | memory_usage.max=2270.62
step.max=867 | t_sim.max=0.00021675 | t_step.max=1.09832 | min_pressure=93.9088 | max_pressure=472.862 | min_temperature=290.17 | max_temperature=457.605 | memory_usage.max=2272.19
step.max=868 | t_sim.max=0.000217 | t_step.max=1.09917 | min_pressure=92.8309 | max_pressure=472.855 | min_temperature=287.776 | max_temperature=457.604 | memory_usage.max=2272.19
step.max=869 | t_sim.max=0.00021725 | t_step.max=1.09934 | min_pressure=91.9969 | max_pressure=472.848 | min_temperature=285.266 | max_temperature=457.602 | memory_usage.max=2276
step.max=870 | t_sim.max=0.0002175 | t_step.max=1.09997 | min_pressure=91.6689 | max_pressure=472.842 | min_temperature=283.001 | max_temperature=457.601 | memory_usage.max=2276
step.max=871 | t_sim.max=0.00021775 | t_step.max=1.09909 | min_pressure=92.1873 | max_pressure=472.835 | min_temperature=281.522 | max_temperature=457.599 | memory_usage.max=2276
step.max=872 | t_sim.max=0.000218 | t_step.max=1.09901 | min_pressure=93.9553 | max_pressure=472.828 | min_temperature=281.503 | max_temperature=457.598 | memory_usage.max=2279.88
step.max=873 | t_sim.max=0.00021825 | t_step.max=1.09905 | min_pressure=95.5613 | max_pressure=472.821 | min_temperature=283.7 | max_temperature=457.596 | memory_usage.max=2279.88
step.max=874 | t_sim.max=0.0002185 | t_step.max=1.09911 | min_pressure=94.4348 | max_pressure=472.814 | min_temperature=288.604 | max_temperature=457.595 | memory_usage.max=2283.81
step.max=875 | t_sim.max=0.00021875 | t_step.max=1.09901 | min_pressure=93.3086 | max_pressure=472.808 | min_temperature=288.909 | max_temperature=457.593 | memory_usage.max=2283.81
step.max=876 | t_sim.max=0.000219 | t_step.max=1.09949 | min_pressure=92.3339 | max_pressure=472.801 | min_temperature=286.418 | max_temperature=457.592 | memory_usage.max=2283.81
step.max=877 | t_sim.max=0.00021925 | t_step.max=1.09907 | min_pressure=91.7331 | max_pressure=472.794 | min_temperature=283.981 | max_temperature=457.59 | memory_usage.max=2287.94
step.max=878 | t_sim.max=0.0002195 | t_step.max=1.0995 | min_pressure=91.8127 | max_pressure=472.787 | min_temperature=282.059 | max_temperature=457.589 | memory_usage.max=2287.94
step.max=879 | t_sim.max=0.00021975 | t_step.max=1.09941 | min_pressure=92.9492 | max_pressure=472.781 | min_temperature=281.275 | max_temperature=457.587 | memory_usage.max=2291.75
